885.8,-377.0,2501.2,24539.0,24539.0,24539.0,1638.7,897.3,3920.3
-311.9,-406.4,1774.3,24539.0,24539.0,24539.0,2031.3,927.5,3584.3
-77.6,-300.5,1115.8,24539.0,24539.0,24539.0,2430.0,1001.4,3268.0
-367.8,27.6,44.1,24539.0,24539.0,24539.0,2587.5,1018.5,3131.5
-319.6,228.8,-573.9,24539.0,24539.0,24539.0,2555.9,1021.6,3173.1
-343.5,185.8,-620.3,24539.0,24539.0,24539.0,2354.6,1118.5,3325.1
-277.5,26.8,-416.0,24539.0,24539.0,24539.0,2192.4,1193.3,3461.8
-143.0,-76.4,-136.3,24539.0,24539.0,24539.0,2162.1,1254.1,3468.9
-68.0,-64.7,-14.8,24539.0,24539.0,24539.0,2185.4,1268.2,3445.2
-30.7,-22.0,-8.0,24539.0,24539.0,24539.0,2231.0,1271.5,3422.0
-15.2,-0.7,-6.1,24539.0,24539.0,24539.0,2239.7,1276.5,3400.2
-38.2,51.7,26.2,24539.0,24539.0,24539.0,2241.1,1279.9,3396.9
-1012.5,282.1,-1225.0,24539.0,24539.0,24539.0,2038.8,1287.3,3527.2
234.6,105.2,990.3,24539.0,24539.0,24539.0,1683.6,1157.7,3799.0
